Diretório,Arquivo,Município,Zona Eleitoral,Local de Votação,Seção Eleitoral,Versão da aplicação,Turno da UE,Identificação do Modelo de Urna,Fase da UE,Serial de votação da MV
2022_2t_ES,o00407-5603000040023.logjez,56030,0004,1082,0023,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,D0C5B7A4
2022_2t_ES,o00407-5603000040024.logjez,56030,0004,1090,0024,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,18CC82AC
2022_2t_ES,o00407-5603000040025.logjez,56030,0004,1104,0025,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,0381103E
2022_2t_ES,o00407-5603000040026.logjez,56030,0004,1104,0026,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,B63E8A19
2022_2t_ES,o00407-5603000040027.logjez,56030,0004,1031,0027,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,02786B6A
2022_2t_ES,o00407-5603000040028.logjez,56030,0004,1120,0028,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,6BB20B22
2022_2t_ES,o00407-5603000040029.logjez,56030,0004,1376,0029,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,71B293A2
2022_2t_ES,o00407-5603000040030.logjez,56030,0004,1147,0030,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,5AD8528F
2022_2t_ES,o00407-5603000040031.logjez,56030,0004,1155,0031,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,8CB426B8
2022_2t_ES,o00407-5603000040032.logjez,56030,0004,0000,0000,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,79C500EF
2022_2t_ES,o00407-5603000040033.logjez,56030,0004,1163,0033,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,D4068398
2022_2t_ES,o00407-5603000040034.logjez,56030,0004,1163,0034,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,E24F05AB
2022_2t_ES,o00407-5603000040035.logjez,56030,0004,1163,0035,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,8718C1F8
2022_2t_ES,o00407-5603000040036.logjez,56030,0004,1163,0036,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,56F1CEF5
2022_2t_ES,o00407-5603000040037.logjez,56030,0004,1171,0037,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,2B0A3C38
2022_2t_ES,o00407-5603000040038.logjez,56030,0004,1171,0038,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,5611D759
